AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2020-04-01,22,Traffic,,,,Total traffic,"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2020-05-01,23,Traffic,,,,Total traffic,"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2019-02-01,14,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2019-03-01,14,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2019-04-01,15,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2019-05-01,25,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2020-02-01,14,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2020-03-01,16,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2020-04-01,14,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
"38.453396,15.9024",IT,Calabria,Gioia Tauro,Port of Gioia Tauro,Boat traffic - NO2 level,NO2 value have been extracted over the port area from Sentinel 5P daily data while boat traffic has been estimated using AIS boat data in the port area,Sentinel5P,Sentinel5P - AIS,C1,2020-05-01,17,NO2 over the port,,,,NO2 (rescaled),"POLYGON((15.886416847818419 38.47895109271202,15.922809059732481 38.47895109271202,15.922809059732481 38.437414835658586,15.886416847818419 38.437414835658586,15.886416847818419 38.47895109271202))",Normalized NO2 concentration & Mean monthly boat number,Boat traffic and NO2 level,,e-GEOS,IT16,Monthly
